cte	speed	angle	d_error	i_error	p_error	steering_angle	throttle	
0.4728	59.8309	-0.7453	-0.0218	-51.5260000000001	0.4728	0.087766	0.712234	
0.4728	59.8309	-0.7453	0.0	-51.0532000000001	0.4728	-0.0435067999999999	0.7564932	
0.4663	59.8829	2.6305	-0.00650000000000001	-50.5869000000001	0.4663	-0.00367309999999985	0.7963269	
0.4663	59.8829	2.6305	0.0	-50.1206000000001	0.4663	-0.0431393999999999	0.7568606	
0.4678	59.9318	0.3445	0.0015	-49.6528000000001	0.4678	-0.0529071999999999	0.7470928	
0.4678	59.9318	0.3445	0.0	-49.1850000000001	0.4678	-0.0443749999999999	0.755625	
0.4704	59.9947	-0.8863	0.00259999999999999	-48.7146000000001	0.4704	-0.0609653999999998	0.7390346	
0.4704	59.9947	-0.8863	0.0	-48.2442000000001	0.4704	-0.0458357999999999	0.7541642	
0.4729	60.0511	-1.0878	0.0025	-47.7713000000001	0.4729	-0.0618086999999999	0.7381913	
0.4754	60.1054	-0.7096	0.0025	-47.2959000000001	0.4754	-0.0627840999999999	0.7372159	
0.4754	60.1054	-0.7096	0.0	-46.8205000000001	0.4754	-0.0482594999999999	0.7517405	
0.4776	60.1616	-1.1333	0.00220000000000004	-46.3429000000001	0.4776	-0.0623771000000001	0.7376229	
0.4776	60.1616	-1.1333	0.0	-45.8653000000001	0.4776	-0.0496546999999999	0.7503453	
0.4794	60.2152	-1.1231	0.00179999999999997	-45.3859000000001	0.4794	-0.0612940999999997	0.7387059	
0.4794	60.2152	-1.1231	0.0	-44.9065000000001	0.4794	-0.0509734999999999	0.7490265	
0.4809	60.2685	-1.096	0.0015	-44.4256000000001	0.4809	-0.0607543999999999	0.7392456	
0.4809	60.2685	-1.096	0.0	-43.9447000000001	0.4809	-0.0522352999999999	0.7477647	
0.4819	60.3219	-1.0825	0.001	-43.4628000000001	0.4819	-0.0589171999999999	0.7410828	
0.4824	60.3756	-0.8696	0.0005	-42.9804000000001	0.4824	-0.0564995999999999	0.7435004	
0.4824	60.3756	-0.8696	0.0	-42.4980000000001	0.4824	-0.0539819999999999	0.746018	
0.4825	60.431	-0.9762	9.9999999999989e-05	-42.0155000000001	0.4825	-0.0550844999999998	0.7449155	
0.4825	60.431	-0.9762	0.0	-41.5330000000001	0.4825	-0.0549669999999999	0.745033	
0.4819	60.4859	-0.9408	-0.000599999999999989	-41.0511000000001	0.4819	-0.0517288999999999	0.7482711	
0.4819	60.4859	-0.9408	0.0	-40.5692000000001	0.4819	-0.0558107999999999	0.7441892	
0.4807	60.5409	-0.8569	-0.00119999999999998	-40.0885000000001	0.4807	-0.0488515	0.7511485	
0.4807	60.5409	-0.8569	0.0	-39.6078000000001	0.4807	-0.0565321999999999	0.7434678	
0.4789	60.5966	-0.785	-0.00180000000000002	-39.1289000000001	0.4789	-0.0458510999999997	0.7541489	
0.4763	60.6527	-0.977	-0.00259999999999999	-38.6526000000001	0.4763	-0.0410073999999999	0.7589926	
0.4763	60.6527	-0.977	0.0	-38.1763000000001	0.4763	-0.0570836999999999	0.7429163	
0.4731	60.7077	-0.5889	-0.00319999999999998	-37.7032000000001	0.4731	-0.0377168	0.7622832	
0.4731	60.7077	-0.5889	0.0	-37.2301000000001	0.4731	-0.0573898999999999	0.7426101	
0.4693	60.7652	-0.5066	-0.00380000000000003	-36.7608000000001	0.4693	-0.0342991999999997	0.7657008	
0.4693	60.7652	-0.5066	0.0	-36.2915000000001	0.4693	-0.0575684999999999	0.7424315	
0.4648	60.8239	-0.4211	-0.0045	-35.8267000000001	0.4648	-0.0301332999999998	0.7698667	
0.4648	60.8239	-0.4211	0.0	-35.3619000000001	0.4648	-0.0575980999999999	0.7424019	
0.4597	60.8833	-0.317	-0.00509999999999999	-34.9022000000001	0.4597	-0.0264377999999999	0.7735622	
0.4538	60.9433	-1.0036	-0.00590000000000002	-34.4484000000001	0.4538	-0.0209115999999998	0.7790884	
0.4538	60.9433	-1.0036	0.0	-33.9946000000001	0.4538	-0.0567653999999999	0.7432346	
0.4473	60.9987	-0.0865	-0.00650000000000001	-33.5473000000001	0.4473	-0.0169126999999998	0.7830873	
0.4473	60.9987	-0.0865	0.0	-33.1000000000001	0.4473	-0.0563599999999999	0.74364	
0.4402	61.0597	0.0135	-0.0071	-32.6598000000001	0.4402	-0.0127801999999999	0.7872198	
0.4402	61.0597	0.0135	0.0	-32.2196000000001	0.4402	-0.0558203999999999	0.7441796	
0.4327	61.1225	0.1168	-0.00750000000000001	-31.7869000000001	0.4327	-0.00975309999999983	0.7902469	
0.4327	61.1225	0.1168	0.0	-31.3542000000001	0.4327	-0.0551857999999999	0.7448142	
0.4247	61.1865	0.1925	-0.00799999999999995	-30.9295000000001	0.4247	-0.00601050000000017	0.7939895	
0.4159	61.2507	-0.9433	-0.00880000000000003	-30.5136000000001	0.4159	0.000133600000000317	0.7998664	
0.4159	61.2507	-0.9433	0.0	-30.0977000000001	0.4159	-0.0530822999999999	0.7469177	
0.4068	61.307	0.4397	-0.0091	-29.6909000000001	0.4068	0.00293090000000012	0.7970691	
0.4068	61.307	0.4397	0.0	-29.2841000000001	0.4068	-0.0520758999999999	0.7479241	
0.3973	61.3715	0.5096	-0.00950000000000001	-28.8868000000001	0.3973	0.00642680000000018	0.7935732	
0.3973	61.3715	0.5096	0.0	-28.4895000000001	0.3973	-0.0509704999999999	0.7490295	
0.3876	61.4371	0.597	-0.00969999999999999	-28.1019000000001	0.3876	0.00878190000000005	0.7912181	
0.3876	61.4371	0.597	0.0	-27.7143000000001	0.3876	-0.0498056999999999	0.7501943	
0.3778	61.5023	0.6559	-0.00979999999999998	-27.3365000000001	0.3778	0.0105765	0.7894235	
0.3778	61.5023	0.6559	0.0	-26.9587000000001	0.3778	-0.0486012999999999	0.7513987	
0.3679	61.5669	0.7007	-0.00990000000000002	-26.5908000000001	0.3679	0.0124108000000002	0.7875892	
0.3575	61.6306	-0.7787	-0.0104	-26.2333000000001	0.3575	0.0171333000000003	0.7828667	
0.3575	61.6306	-0.7787	0.0	-25.8758000000001	0.3575	-0.0456241999999999	0.7543758	
0.347	61.6873	0.8647	-0.0105	-25.5288000000001	0.347	0.0191288000000002	0.7808712	
0.347	61.6873	0.8647	0.0	-25.1818000000001	0.347	-0.0442181999999999	0.7557818	
0.3367	61.748	0.9146	-0.0103	-24.8451000000001	0.3367	0.0193051	0.7806949	
0.3367	61.748	0.9146	0.0	-24.5084000000001	0.3367	-0.0428315999999999	0.7571684	
0.3265	61.809	0.919	-0.0102	-24.1819000000001	0.3265	0.0200819	0.7799181	
0.316	61.87	-0.6345	-0.0105	-23.8659000000001	0.316	0.0236659000000002	0.7763341	
0.316	61.87	-0.6345	0.0	-23.5499000000001	0.316	-0.0396500999999999	0.7603499	
0.3058	61.9265	1.028	-0.0102	-23.2441000000001	0.3058	0.0232841	0.7767159	
0.3058	61.9265	1.028	0.0	-22.9383000000001	0.3058	-0.0382216999999999	0.7617783	
0.2958	61.9856	1.0184	-0.01	-22.6425000000001	0.2958	0.0234825000000002	0.7765175	
0.2958	61.9856	1.0184	0.0	-22.3467000000001	0.2958	-0.0368132999999999	0.7631867	
0.2862	62.0451	1.0234	-0.0096	-22.0605000000001	0.2862	0.0224205000000001	0.7775795	
0.2862	62.0451	1.0234	0.0	-21.7743000000001	0.2862	-0.0354656999999999	0.7645343	
0.277	62.1046	0.9968	-0.00919999999999999	-21.4973000000001	0.277	0.0212973	0.7787027	
0.2678	62.1643	-0.4503	-0.00920000000000004	-21.2295000000001	0.2678	0.0228695000000004	0.7771305	
0.2678	62.1643	-0.4503	0.0	-20.9617000000001	0.2678	-0.0325982999999999	0.7674017	
0.2591	62.2214	1.0081	-0.00869999999999999	-20.7026000000001	0.2591	0.0210826	0.7789174	
0.2591	62.2214	1.0081	0.0	-20.4435000000001	0.2591	-0.0313764999999999	0.7686235	
0.2509	62.2803	0.9634	-0.00819999999999999	-20.1926000000001	0.2509	0.0192126	0.7807874	
0.2509	62.2803	0.9634	0.0	-19.9417000000001	0.2509	-0.0302382999999999	0.7697617	
0.2432	62.3399	0.9166	-0.00770000000000001	-19.6985000000001	0.2432	0.0172585000000002	0.7827415	
0.2432	62.3399	0.9166	0.0	-19.4553000000001	0.2432	-0.0291846999999999	0.7708153	
0.2362	62.3999	0.8678	-0.00700000000000001	-19.2191000000001	0.2362	0.0139791000000002	0.7860209	
0.2362	62.3999	0.8678	0.0	-18.9829000000001	0.2362	-0.0282570999999999	0.7717429	
0.2297	62.4602	0.7858	-0.00650000000000001	-18.7532000000001	0.2297	0.0118132000000001	0.7881868	
0.2236	62.5212	-0.2701	-0.00609999999999999	-18.5296000000001	0.2236	0.0104096000000001	0.7895904	
0.2236	62.5212	-0.2701	0.0	-18.3060000000001	0.2236	-0.0264139999999999	0.773586	
0.2227	62.5796	0.6966	-0.000899999999999984	-18.0833000000001	0.2227	-0.0210567	0.7789433	
0.2227	62.5796	0.6966	0.0	-17.8606000000001	0.2227	-0.0266793999999999	0.7733206	
0.2554	62.6407	-0.0901	0.0327	-17.6052000000001	0.2554	-0.2296748	0.5703252	
0.2554	62.6407	-0.0901	0.0	-17.3498000000001	0.2554	-0.0337301999999999	0.7662698	
0.2753	62.6848	-5.3055	0.0199	-17.0745000000001	0.2753	-0.1573855	0.6426145	
0.3286	62.7028	-0.4069	0.0533	-16.7459000000001	0.3286	-0.3687741	0.4312259	
0.3286	62.7028	-0.4069	0.0	-16.4173000000001	0.3286	-0.0493026999999999	0.7506973	
0.408	62.7131	-8.783	0.0794	-16.0093000000001	0.408	-0.5419907	0.2580093	
0.408	62.7131	-8.783	0.0	-15.6013000000001	0.408	-0.0659986999999999	0.7340013	
0.4831	62.641	-13.1134	0.0751	-15.1182000000001	0.4831	-0.5321018	0.2678982	
0.4831	62.641	-13.1134	0.0	-14.6351000000001	0.4831	-0.0819848999999999	0.7180151	
0.5529	62.5147	-12.8662	0.0698	-14.0822000000001	0.5529	-0.5152978	0.2847022	
0.5529	62.5147	-12.8662	0.0	-13.5293000000001	0.5529	-0.0970506999999999	0.7029493	
0.6165	62.3821	-12.4461	0.0636000000000001	-12.9128000000001	0.6165	-0.4919872	0.3080128	
0.6764	62.3073	-1.9899	0.0599	-12.2364000000001	0.6764	-0.4824436	0.3175564	
0.6764	62.3073	-1.9899	0.0	-11.5600000000001	0.6764	-0.12372	0.67628	
0.7294	62.2725	-11.6248	0.053	-10.8306000000001	0.7294	-0.4530494	0.3469506	
0.7294	62.2725	-11.6248	0.0	-10.1012000000001	0.7294	-0.1357788	0.6642212	
0.7749	62.1838	-10.8899	0.0455	-9.32630000000011	0.7749	-0.4186537	0.3813463	
0.7749	62.1838	-10.8899	0.0	-8.55140000000011	0.7749	-0.1464286	0.6535714	
0.8125	62.0993	-10.03	0.0376	-7.73890000000011	0.8125	-0.3803611	0.4196389	
0.8125	62.0993	-10.03	0.0	-6.92640000000011	0.8125	-0.1555736	0.6444264	
0.842	62.0308	-9.0727	0.0295	-6.08440000000011	0.842	-0.3393156	0.4606844	
0.8648	61.9972	-3.453	0.0228	-5.21960000000011	0.8648	-0.3045404	0.4954596	
0.8648	61.9972	-3.453	0.0	-4.35480000000011	0.8648	-0.1686052	0.6313948	
0.8798	61.9985	-7.1772	0.015	-3.47500000000011	0.8798	-0.262485	0.537515	
0.8798	61.9985	-7.1772	0.0	-2.59520000000011	0.8798	-0.1733648	0.6266352	
0.8868	61.9869	-6.1258	0.00700000000000001	-1.70840000000011	0.8868	-0.2176516	0.5823484	
0.8868	61.9869	-6.1258	0.0	-0.821600000000108	0.8868	-0.1765384	0.6234616	
0.8863	61.984	-5.005	-0.000500000000000056	0.0646999999998915	0.8863	-0.1743247	0.6256753	
0.8863	61.984	-5.005	0.0	0.950999999999891	0.8863	-0.178211	0.621789	
0.8784	61.9932	-3.9218	-0.00790000000000002	1.82939999999989	0.8784	-0.1301094	0.6698906	
0.8631	62.0122	-4.0189	-0.0153	2.69249999999989	0.8631	-0.0835125	0.7164875	
0.8631	62.0122	-4.0189	0.0	3.55559999999989	0.8631	-0.1761756	0.6238244	
0.8411	62.0362	-1.6515	-0.022	4.39669999999989	0.8411	-0.0406166999999998	0.7593833	
0.8411	62.0362	-1.6515	0.0	5.23779999999989	0.8411	-0.1734578	0.6265422	
0.8129	62.0768	-0.5791	-0.0282	6.05069999999989	0.8129	0.000569300000000123	0.7994307	
0.8129	62.0768	-0.5791	0.0	6.86359999999989	0.8129	-0.1694436	0.6305564	
0.7792	62.1277	0.4506	-0.0337	7.64279999999989	0.7792	0.0387171999999998	0.7612828	
0.7792	62.1277	0.4506	0.0	8.42199999999989	0.7792	-0.164262	0.635738	
0.7406	62.1873	1.4043	-0.0386	9.16259999999989	0.7406	0.0743173999999999	0.7256826	
0.7222	62.2395	-3.6702	-0.0184000000000001	9.88479999999989	0.7222	-0.0439247999999994	0.756075200000001	
0.7222	62.2395	-3.6702	0.0	10.6069999999999	0.7222	-0.155047	0.644953	
0.7316	62.2735	-0.6618	0.00940000000000007	11.3385999999999	0.7316	-0.2140586	0.5859414	
0.7316	62.2735	-0.6618	0.0	12.0701999999999	0.7316	-0.1583902	0.6416098	
0.7745	62.3134	-4.9151	0.0428999999999999	12.8446999999999	0.7745	-0.4251447	0.374855300000001	
0.7745	62.3134	-4.9151	0.0	13.6191999999999	0.7745	-0.1685192	0.6314808	
0.8212	62.2884	-10.1923	0.0467000000000001	14.4403999999999	0.8212	-0.4588804	0.3411196	
0.8212	62.2884	-10.1923	0.0	15.2615999999999	0.8212	-0.1795016	0.6204984	
0.8587	62.2064	-11.0357	0.0375	16.1202999999999	0.8587	-0.4128603	0.3871397	
0.8886	62.1524	-4.0512	0.0298999999999999	17.0088999999999	0.8886	-0.374128899999999	0.425871100000001	
0.8886	62.1524	-4.0512	0.0	17.8974999999999	0.8886	-0.1956175	0.6043825	
0.9092	62.1255	-8.9169	0.0206000000000001	18.8066999999999	0.9092	-0.3242467	0.4757533	
0.9092	62.1255	-8.9169	0.0	19.7158999999999	0.9092	-0.2015559	0.5984441	
0.9206	62.081	-7.6698	0.0114	20.6364999999999	0.9206	-0.2731565	0.5268435	
0.9206	62.081	-7.6698	0.0	21.5570999999999	0.9206	-0.2056771	0.5943229	
0.923	62.0506	-6.3926	0.00240000000000007	22.4800999999999	0.923	-0.2214801	0.5785199	
0.923	62.0506	-6.3926	0.0	23.4030999999999	0.923	-0.2080031	0.5919969	
0.9166	62.0382	-5.1007	-0.00640000000000007	24.3196999999999	0.9166	-0.169239699999999	0.630760300000001	
0.9166	62.0382	-5.1007	0.0	25.2362999999999	0.9166	-0.2085563	0.5914437	
0.9018	62.0433	-3.7947	-0.0147999999999999	26.1380999999999	0.9018	-0.1176981	0.6823019	
0.8785	62.0576	-4.7776	-0.0233000000000001	27.0165999999999	0.8785	-0.0629165999999993	0.737083400000001	
0.8785	62.0576	-4.7776	0.0	27.8950999999999	0.8785	-0.2035951	0.5964049	
0.8477	62.0743	-1.1366	-0.0307999999999999	28.7427999999999	0.8477	-0.0134828000000003	0.7865172	
0.8477	62.0743	-1.1366	0.0	29.5904999999999	0.8477	-0.1991305	0.6008695	
0.81	62.1168	0.0993	-0.0377	30.4004999999999	0.81	0.0337994999999998	0.7662005	
0.81	62.1168	0.0993	0.0	31.2104999999999	0.81	-0.1932105	0.6067895	
0.7663	62.1724	1.2813	-0.0437000000000001	31.9767999999999	0.7663	0.0769632000000005	0.723036799999999	
0.715	62.2196	-4.3939	-0.0513	32.6917999999999	0.715	0.1321082	0.6678918	
0.715	62.2196	-4.3939	0.0	33.4067999999999	0.715	-0.1764068	0.6235932	
0.6589	62.239	3.739	-0.0560999999999999	34.0656999999999	0.6589	0.1707543	0.6292457	
0.6589	62.239	3.739	0.0	34.7245999999999	0.6589	-0.1665046	0.6334954	
0.5989	62.2572	4.7052	-0.0600000000000001	35.3234999999999	0.5989	0.2048965	0.5951035	
0.5989	62.2572	4.7052	0.0	35.9223999999999	0.5989	-0.1557024	0.6442976	
0.536	62.2654	5.5587	-0.0629	36.4583999999999	0.536	0.2337416	0.5662584	
0.536	62.2654	5.5587	0.0	36.9943999999999	0.536	-0.1441944	0.6558056	
0.4711	62.2627	6.2799	-0.0649	37.4654999999999	0.4711	0.2577145	0.5422855	
0.4711	62.2627	6.2799	0.0	37.9365999999999	0.4711	-0.1321566	0.6678434	
0.4051	62.2506	6.8792	-0.066	38.3416999999999	0.4051	0.2766383	0.5233617	
0.3354	62.2392	-2.8676	-0.0697	38.6770999999999	0.3354	0.3124429	0.4875571	
0.3354	62.2392	-2.8676	0.0	39.0124999999999	0.3354	-0.1060925	0.6939075	
0.2656	62.2373	8.2474	-0.0698	39.2780999999999	0.2656	0.3264019	0.4735981	
0.2656	62.2373	8.2474	0.0	39.5436999999999	0.2656	-0.0926636999999999	0.7073363	
0.1967	62.2028	8.5964	-0.0689	39.7403999999999	0.1967	0.3343196	0.4656804	
0.1967	62.2028	8.5964	0.0	39.9370999999999	0.1967	-0.0792770999999999	0.7207229	
0.1296	62.1596	8.7943	-0.0671	40.0666999999999	0.1296	0.3366133	0.4633867	
0.0614	62.1302	-1.5456	-0.0682	40.1280999999999	0.0614	0.3567919	0.4432081	
0.0614	62.1302	-1.5456	0.0	40.1894999999999	0.0614	-0.0524694999999999	0.7475305	
-0.0042	62.13	9.3561	-0.0656	40.1852999999999	-0.0042	0.3542547	0.4457453	
-0.0042	62.13	9.3561	0.0	40.1810999999999	-0.0042	-0.0393410999999999	0.7606589	
-0.0665	62.0879	9.2927	-0.0623	40.1145999999999	-0.0665	0.3469854	0.4530146	
-0.0665	62.0879	9.2927	0.0	40.0480999999999	-0.0665	-0.0267480999999999	0.7732519	
-0.1247	62.0407	9.111	-0.0582	39.9233999999999	-0.1247	0.3342166	0.4657834	
-0.1247	62.0407	9.111	0.0	39.7986999999999	-0.1247	-0.0148586999999999	0.7851413	
-0.1538	61.997	8.7917	-0.0291	39.6448999999999	-0.1538	0.1657151	0.6342849	
-0.096	61.9725	0.0649	0.0578	39.5488999999999	-0.096	-0.3671489	0.4328511	
-0.096	61.9725	0.0649	0.0	39.4528999999999	-0.096	-0.0202528999999999	0.7797471	
0.0788	61.9643	-8.7424	0.1748	39.5316999999999	0.0788	-1.1040917	0.01	
0.0788	61.9643	-8.7424	0.0	39.6104999999999	0.0788	-0.0553704999999999	0.7446295	
0.2907	61.927	-25.0	0.2119	39.9011999999999	0.2907	-1.3694412	0.01	
0.2907	61.927	-25.0	0.0	40.1918999999999	0.2907	-0.0983318999999999	0.7016681	
0.5078	61.7112	-25.0	0.2171	40.6996999999999	0.5078	-1.4448597	0.01	
0.5078	61.7112	-25.0	0.0	41.2074999999999	0.5078	-0.1427675	0.6572325	
0.7228	61.4722	-25.0	0.215	41.9302999999999	0.7228	-1.4764903	0.01	
0.9362	61.2335	-3.1329	0.2134	42.8664999999999	0.9362	-1.5105065	0.01	
0.9362	61.2335	-3.1329	0.0	43.8026999999999	0.9362	-0.2310427	0.5689573	
1.1467	61.1899	-25.0	0.2105	44.9493999999999	1.1467	-1.5372894	0.01	
1.1467	61.1899	-25.0	0.0	46.0960999999999	1.1467	-0.2754361	0.5245639	
1.3537	60.9753	-25.0	0.207	47.4497999999999	1.3537	-1.5601898	0.01	
1.3537	60.9753	-25.0	0.0	48.8034999999999	1.3537	-0.3195435	0.4804565	
1.5566	60.7377	-25.0	0.2029	50.3600999999999	1.5566	-1.5790801	0.01	
1.5566	60.7377	-25.0	0.0	51.9166999999999	1.5566	-0.3632367	0.4367633	
1.7546	60.4911	-25.0	0.198	53.6712999999999	1.7546	-1.5925913	0.01	
1.947	60.2409	-8.6446	0.1924	55.6182999999999	1.947	-1.5994183	0.01	
1.947	60.2409	-8.6446	0.0	57.5653	1.947	-0.4469653	0.3530347	
2.1333	60.1444	-25.0	0.1863	59.6985999999999	2.1333	-1.6041586	0.01	
2.1333	60.1444	-25.0	0.0	61.8318999999999	2.1333	-0.4884919	0.3115081	
2.3128	59.9126	-25.0	0.1795	64.1446999999999	2.3128	-1.6037047	0.01	
2.3128	59.9126	-25.0	0.0	66.4574999999999	2.3128	-0.5290175	0.2709825	
2.4849	59.671	-25.0	0.1721	68.9423999999999	2.4849	-1.5985224	0.01	
2.4849	59.671	-25.0	0.0	71.4272999999999	2.4849	-0.5684073	0.2315927	
2.649	59.4287	-25.0	0.1641	74.0762999999999	2.649	-1.5884763	0.01	
2.804	59.1784	-13.7739	0.155	76.8802999999999	2.804	-1.5676803	0.01	
2.804	59.1784	-13.7739	0.0	79.6842999999999	2.804	-0.6404843	0.1595157	
2.9498	59.0246	-25.0	0.1458	82.6340999999999	2.9498	-1.5473941	0.01	
2.9498	59.0246	-25.0	0.0	85.5838999999999	2.9498	-0.6755439	0.1244561	
3.0856	58.7963	-25.0	0.1358	88.6694999999999	3.0856	-1.5205895	0.01	
3.0856	58.7963	-25.0	0.0	91.7550999999999	3.0856	-0.7088751	0.0911249000000001	
3.211	58.5549	-25.0	0.1254	94.9660999999999	3.211	-1.4895661	0.01	
3.211	58.5549	-25.0	0.0	98.1770999999999	3.211	-0.7403771	0.0596229000000001	
3.3252	58.3124	-25.0	0.1142	101.5023	3.3252	-1.4517423	0.01	
3.3252	58.3124	-25.0	0.0	104.8275	3.3252	-0.7698675	0.0301325	
3.4278	58.0711	-25.0	0.1026	108.2553	3.4278	-1.4094153	0.01	
3.5179	57.823	-18.8104	0.0901000000000001	111.7732	3.5179	-1.3559532	0.01	
3.5179	57.823	-18.8104	0.0	115.2911	3.5179	-0.8188711	0.01	
3.5953	57.6135	-25.0	0.0773999999999999	118.8864	3.5953	-1.3023464	0.01	
3.5953	57.6135	-25.0	0.0	122.4817	3.5953	-0.8415417	0.01	
3.6594	57.3803	-25.0	0.0641000000000003	126.1411	3.6594	-1.2426211	0.01	
3.6594	57.3803	-25.0	0.0	129.8005	3.6594	-0.8616805	0.01	
3.7098	57.1455	-25.0	0.0503999999999998	133.5103	3.7098	-1.1778703	0.01	
3.7098	57.1455	-25.0	0.0	137.2201	3.7098	-0.8791801	0.01	
3.746	56.909	-25.0	0.0362	140.9661	3.746	-1.1073661	0.01	
3.7675	56.6658	-21.5432	0.0215000000000001	144.7336	3.7675	-1.0272336	0.01	
3.7675	56.6658	-21.5432	0.0	148.5011	3.7675	-0.9020011	0.01	
3.7738	56.4438	-25.0	0.00629999999999997	152.2749	3.7738	-0.9448349	0.01	
3.7738	56.4438	-25.0	0.0	156.0487	3.7738	-0.9108087	0.01	
3.7647	56.209	-23.1845	-0.00910000000000011	159.8134	3.7647	-0.858153399999999	0.01	
3.7398	55.9818	-22.3339	-0.0249000000000001	163.5532	3.7398	-0.762113199999999	0.037886800000001	
3.7398	55.9818	-22.3339	0.0	167.293	3.7398	-0.915253	0.01	
3.6986	55.7656	-18.6165	-0.0411999999999999	170.9916	3.6986	-0.663511600000001	0.1364884	
3.641	55.5621	-22.445	-0.0575999999999999	174.6326	3.641	-0.557232600000001	0.242767399999999	
3.641	55.5621	-22.445	0.0	178.2736	3.641	-0.9064736	0.01	
3.5672	55.3828	-13.4945	-0.0737999999999999	181.8408	3.5672	-0.452480800000001	0.347519199999999	
3.5672	55.3828	-13.4945	0.0	185.408	3.5672	-0.898848	0.01	
3.478	55.2957	-10.8757	-0.0891999999999999	188.886	3.478	-0.349286	0.450714	
3.478	55.2957	-10.8757	0.0	192.364	3.478	-0.887964	0.01	
3.3743	55.2562	-8.2958	-0.1037	195.7383	3.3743	-0.248398299999998	0.551601700000002	
3.3743	55.2562	-8.2958	0.0	199.1126	3.3743	-0.8739726	0.01	
3.2688	55.2445	-5.7736	-0.1055	202.3814	3.2688	-0.223141400000002	0.576858599999998	
3.1466	55.172	-21.413	-0.1222	205.528	3.1466	-0.101647999999998	0.698352000000002	
3.1466	55.172	-21.413	0.0	208.6746	3.1466	-0.8379946	0.01	
3.0273	55.0535	-2.1049	-0.1193	211.7019	3.0273	-0.1013619	0.6986381	
3.0273	55.0535	-2.1049	0.0	214.7292	3.0273	-0.8201892	0.01	
2.9526	55.0888	-2.0977	-0.0747	217.6818	2.9526	-0.3600018	0.4399982	
2.9526	55.0888	-2.0977	0.0	220.6344	2.9526	-0.8111544	0.01	
2.8494	55.1135	-8.5637	-0.1032	223.4838	2.8494	-0.174163800000002	0.625836199999998	
2.7702	55.0321	-19.8425	-0.0792000000000002	226.254	2.7702	-0.305093999999999	0.494906000000001	
2.7702	55.0321	-19.8425	0.0	229.0242	2.7702	-0.7830642	0.0169358000000002	
2.7418	54.8999	-7.191	-0.0284	231.766	2.7418	-0.609726	0.190274	
2.7418	54.8999	-7.191	0.0	234.5078	2.7418	-0.7828678	0.0171322	
2.7417	54.8126	-14.8068	-0.000100000000000211	237.2495	2.7417	-0.784989499999999	0.0150105000000014	
2.7417	54.8126	-14.8068	0.0	239.9912	2.7417	-0.7883312	0.0116688000000001	
2.7299	54.6579	-19.1884	-0.0117999999999996	242.7211	2.7299	-0.717901100000003	0.0820988999999975	
2.7299	54.6579	-19.1884	0.0	245.451	2.7299	-0.791431	0.01	
2.7491	54.4526	-17.5112	0.0191999999999997	248.2001	2.7491	-0.913220099999998	0.01	
2.7556	54.2567	-19.3494	0.00649999999999995	250.9557	2.7556	-0.8410757	0.01	
2.7556	54.2567	-19.3494	0.0	253.7113	2.7556	-0.8048313	0.01	
2.7456	54.0434	-20.5906	-0.00999999999999979	256.4569	2.7456	-0.745576900000001	0.0544230999999987	
2.7456	54.0434	-20.5906	0.0	259.2025	2.7456	-0.8083225	0.01	
2.7189	53.8255	-18.2031	-0.0266999999999999	261.9214	2.7189	-0.6455014	0.1544986	
2.7189	53.8255	-18.2031	0.0	264.6403	2.7189	-0.8084203	0.01	
2.6754	53.633	-15.7012	-0.0435000000000003	267.3157	2.6754	-0.541395699999998	0.258604300000002	
2.6754	53.633	-15.7012	0.0	269.9911	2.6754	-0.8050711	0.01	
2.6154	53.4948	-13.0986	-0.0599999999999996	272.6065	2.6154	-0.435686500000003	0.364313499999998	
2.5384	53.3514	-19.6904	-0.077	275.1449	2.5384	-0.3208249	0.4791751	
2.5384	53.3514	-19.6904	0.0	277.6833	2.5384	-0.7853633	0.0146366999999998	
2.4469	53.227	-7.5843	-0.0915000000000004	280.1302	2.4469	-0.220510199999998	0.579489800000002	
2.4469	53.227	-7.5843	0.0	282.5771	2.4469	-0.7719571	0.0280428999999999	
2.3419	53.2198	-5.0764	-0.105	284.919	2.3419	-0.123299	0.676701	
2.3419	53.2198	-5.0764	0.0	287.2609	2.3419	-0.7556409	0.0443590999999999	
2.2244	53.2509	-2.6461	-0.1175	289.4853	2.2244	-0.029365300000002	0.770634699999998	
2.2244	53.2509	-2.6461	0.0	291.7097	2.2244	-0.7365897	0.0634102999999997	
2.0958	53.306	-0.2978	-0.1286	293.8055	2.0958	0.0586345	0.7413655	
1.9527	53.2932	-17.9784	-0.1431	295.7582	1.9527	0.1723018	0.6276982	
1.9527	53.2932	-17.9784	0.0	297.7109	1.9527	-0.6882509	0.1117491	
1.8011	53.1821	4.7439	-0.1516	299.512	1.8011	0.249868000000001	0.550131999999999	
1.8011	53.1821	4.7439	0.0	301.3131	1.8011	-0.6615331	0.1384669	
1.6423	53.178	6.683	-0.1588	302.9554	1.6423	0.321384599999999	0.478615400000001	
